voc_id,building_id,voc_date,title,request_contents,building_floor_name,zone_name,reply,reply_write_date,user_group_name,reply_writer,title_clean,all_text,주제 대분류,주제 중분류,작업유형 대분류,작업유형 중분류,주제_score,작업유형_score,run_id,tagged_at
7307,366,2025-12-02 14:57:00,지하1층 관리실 바닥 지져분해요,바닥청소. 부탁드립니다 ,B1F,,청소완료,2025-12-02 15:15:50.618505,시설,박종성,지하1층 관리실 바닥 지져분해요,바닥청소. 부탁드립니다 지하1층 관리실 바닥 지져분해요 청소완료,환경,청결/미화,청소/정리,청소/정리,9.96,9.96,cron_20260114_144527,2026-01-14T14:49:19.928298+09:00
