voc_id,building_id,voc_date,title,request_contents,building_floor_name,zone_name,reply,reply_write_date,user_group_name,reply_writer,title_clean,all_text,주제 대분류,주제 중분류,작업유형 대분류,작업유형 중분류,주제_score,작업유형_score,run_id,tagged_at
7283,95,2025-12-01 09:34:00,1층 여자 화장실 양변기 배수 상태 점검,<p>1층 여자 화장실 양변기 배수 상태 점검<br></p>,1F,화장실(여),<p>1층 여자 화장실 양변기 배수 상태 점검&nbsp; 양호<br></p>,2025-12-01 12:26:51.514606,시설,주민재,1층 여자 화장실 양변기 배수 상태 점검,1층 여자 화장실 양변기 배수 상태 점검 1층 여자 화장실 양변기 배수 상태 점검 1층 여자 화장실 양변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,11.100000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7284,95,2025-12-01 09:35:00,3층 남자 화장실 소변기 배수 상태 점검,<p>3층 남자 화장실 소변기 배수 상태 점검<br></p>,3F,화장실(남),<p>3층 남자 화장실 소변기 배수 상태 점검&nbsp; 양호<br></p>,2025-12-01 12:27:08.772020,시설,주민재,3층 남자 화장실 소변기 배수 상태 점검,3층 남자 화장실 소변기 배수 상태 점검 3층 남자 화장실 소변기 배수 상태 점검 3층 남자 화장실 소변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,7.199999999999999,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7285,95,2025-12-01 09:36:00,4층 남자 화장실 세면대 배수 상태 확인,<p>4층 남자 화장실 세면대 배수 상태 확인<br></p>,4F,화장실(남),<p>4층 남자 화장실 세면대 배수 상태 확인&nbsp; 양호<br></p>,2025-12-01 12:27:24.955121,시설,주민재,4층 남자 화장실 세면대 배수 상태 확인,4층 남자 화장실 세면대 배수 상태 확인 4층 남자 화장실 세면대 배수 상태 확인 4층 남자 화장실 세면대 배수 상태 확인 양호,시설,급배수/위생,작업,교체,7.5,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7286,95,2025-12-01 09:36:00,5층 여자 화장실 양변기 배수 상태 확인,<p>5층 여자 화장실 양변기 배수 상태 확인<br></p>,5F,화장실(여),<p>5층 여자 화장실 양변기 배수 상태 확인&nbsp; 양호<br></p>,2025-12-01 12:27:41.472689,시설,주민재,5층 여자 화장실 양변기 배수 상태 확인,5층 여자 화장실 양변기 배수 상태 확인 5층 여자 화장실 양변기 배수 상태 확인 5층 여자 화장실 양변기 배수 상태 확인 양호,시설,급배수/위생,청소/정리,청소/정리,11.100000000000001,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7292,95,2025-12-01 15:20:00,9층 공용부 남자화장실 천정등 미점등부 램프 교체 작업,<p>9층 공용부 남자화장실 천정등 미점등부 램프 교체 작업<br></p>,9F,화장실(남),<p>작업 완료 - 현재 양호</p>,2025-12-01 15:21:28.431089,시설,박우현,9층 공용부 남자화장실 천정등 미점등부 램프 교체 작업,9층 공용부 남자화장실 천정등 미점등부 램프 교체 작업 9층 공용부 남자화장실 천정등 미점등부 램프 교체 작업 작업 완료 - 현재 양호,환경,청결/미화,작업,교체,3.9000000000000004,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7302,95,2025-12-02 11:55:00,7층 남자 화장실 소변기 배수 상태 점검,<p>7층 남자 화장실 소변기 배수 상태 점검<br></p>,7F,화장실(남),<p>7층 남자 화장실 소변기 배수 상태 점검&nbsp; 양호<br></p>,2025-12-02 14:09:09.646483,시설,주민재,7층 남자 화장실 소변기 배수 상태 점검,7층 남자 화장실 소변기 배수 상태 점검 7층 남자 화장실 소변기 배수 상태 점검 7층 남자 화장실 소변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,7.199999999999999,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7303,95,2025-12-02 11:56:00,8층 남자 화장실 양변기 배수 상태 점검,<p>8층 남자 화장실 양변기 배수 상태 점검<br></p>,8F,화장실(남),<p>8층 남자 화장실 양변기 배수 상태 점검&nbsp; 양호<br></p>,2025-12-02 14:09:26.032491,시설,주민재,8층 남자 화장실 양변기 배수 상태 점검,8층 남자 화장실 양변기 배수 상태 점검 8층 남자 화장실 양변기 배수 상태 점검 8층 남자 화장실 양변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,11.100000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7304,95,2025-12-02 11:56:00,4층 여자 화장실 세면대 배수 상태 확인,<p>4층 여자 화장실 세면대 배수 상태 확인<br></p>,4F,화장실(여),<p>4층 여자 화장실 세면대 배수 상태 확인&nbsp; 양호<br></p>,2025-12-02 14:09:43.553283,시설,주민재,4층 여자 화장실 세면대 배수 상태 확인,4층 여자 화장실 세면대 배수 상태 확인 4층 여자 화장실 세면대 배수 상태 확인 4층 여자 화장실 세면대 배수 상태 확인 양호,시설,급배수/위생,작업,교체,7.5,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7305,95,2025-12-02 11:57:00,3층 여자 화장실 양변기 배수 상태 확인,<p>3층 여자 화장실 양변기 배수 상태 확인<br></p>,3F,화장실(여),<p>3층 여자 화장실 양변기 배수 상태 확인&nbsp; 양호<br></p>,2025-12-02 14:10:02.329717,시설,주민재,3층 여자 화장실 양변기 배수 상태 확인,3층 여자 화장실 양변기 배수 상태 확인 3층 여자 화장실 양변기 배수 상태 확인 3층 여자 화장실 양변기 배수 상태 확인 양호,시설,급배수/위생,청소/정리,청소/정리,11.100000000000001,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7317,95,2025-12-03 10:30:00,"4F 여자화장실, 복도 천정등 램프 교체 작업","<p>4F 여자화장실, 복도 천정등 램프 교체 작업<br></p>",4F,화장실(여),"<p>4F 여자화장실, 복도 천정등 램프 교체 작업 - 완료<br></p>",2025-12-03 16:46:53.204646,시설,오대석,"4F 여자화장실, 복도 천정등 램프 교체 작업","4F 여자화장실, 복도 천정등 램프 교체 작업 4F 여자화장실, 복도 천정등 램프 교체 작업 4F 여자화장실, 복도 천정등 램프 교체 작업 - 완료",환경,청결/미화,작업,교체,3.9000000000000004,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7319,95,2025-12-03 15:30:00,4F 복도 벽부 유도등 교체 작업,<p>4F 복도 벽부 유도등 교체 작업<br></p>,4F,화장실(남),<p>4F 복도 벽부 유도등 교체 작업 - 완료<br></p>,2025-12-03 16:48:09.536760,시설,오대석,4F 복도 벽부 유도등 교체 작업,4F 복도 벽부 유도등 교체 작업 4F 복도 벽부 유도등 교체 작업 4F 복도 벽부 유도등 교체 작업 - 완료,시설,전기/조명,작업,교체,3.9000000000000004,3.5999999999999996,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7316,95,2025-12-03 16:45:00,It지원실 공조상태 점검 및 ehp 온도 풍향 점검,공조상태 점검 및 ehp 온도 풍향 점검,6F,사무실B,공조상태 점검 및 ehp 온도 풍향 조정 완료,2025-12-03 16:46:27.221037,시설,김현범,It지원실 공조상태 점검 및 ehp 온도 풍향 점검,공조상태 점검 및 ehp 온도 풍향 점검 It지원실 공조상태 점검 및 ehp 온도 풍향 점검 공조상태 점검 및 ehp 온도 풍향 조정 완료,시설,냉난방/공조,작업,설정/제어,15.0,11.399999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7318,95,2025-12-03 16:47:00,누리이엔시  공조상태 점검 및 ehp 온도 풍향 점검,공조상태 점검 및 ehp 온도 풍향 점검,4F,사무실C,공조상태 점검 및 ehp 온도 풍향 점검 조정 완료,2025-12-03 16:47:52.686359,시설,김현범,누리이엔시 공조상태 점검 및 ehp 온도 풍향 점검,공조상태 점검 및 ehp 온도 풍향 점검 누리이엔시 공조상태 점검 및 ehp 온도 풍향 점검 공조상태 점검 및 ehp 온도 풍향 점검 조정 완료,시설,냉난방/공조,작업,설정/제어,15.0,11.399999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7320,95,2025-12-03 16:48:00,현대차증권  공조상태 점검 및 ehp 온도 풍향 점검,공조상태 점검 및 ehp 온도 풍향 점검,4F,사무실C,공조상태 점검 및 ehp 온도 풍향 상태 점검 양호,2025-12-03 16:48:45.855073,시설,김현범,현대차증권 공조상태 점검 및 ehp 온도 풍향 점검,공조상태 점검 및 ehp 온도 풍향 점검 현대차증권 공조상태 점검 및 ehp 온도 풍향 점검 공조상태 점검 및 ehp 온도 풍향 상태 점검 양호,시설,냉난방/공조,작업,설정/제어,15.0,11.399999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7330,95,2025-12-04 09:30:00,6층  ehp   실내기  휀모터 교체 작업,<p>6층&nbsp;&nbsp;ehp&nbsp;&nbsp;&nbsp;실내기&nbsp;&nbsp;휀모터 교체 작업<br></p>,6F,사무실A,"<p>6층&nbsp;&nbsp;ehp&nbsp;&nbsp;&nbsp;실내기&nbsp;&nbsp;휀모터 교체 작업( 621,622 호 )<br></p>",2025-12-04 16:30:47.995663,시설,김현범,6층 ehp 실내기 휀모터 교체 작업,"6층 ehp 실내기 휀모터 교체 작업 6층 ehp 실내기 휀모터 교체 작업 6층 ehp 실내기 휀모터 교체 작업( 621,622 호 )",시설,냉난방/공조,작업,설정/제어,11.7,11.7,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7332,95,2025-12-04 11:30:00,6층 현대 중공업 공조상태 점검 및 ehp 난방가동상태 점검,<p>6층 현대 중공업 공조상태 점검 및 ehp 난방가동상태 점검<br></p>,6F,사무실A,<p>6층 현대 중공업 현장 점검후&nbsp; &nbsp; ehp&nbsp; 온도 풍향 조정 완료<br></p>,2025-12-04 16:34:37.629321,시설,김현범,6층 현대 중공업 공조상태 점검 및 ehp 난방가동상태 점검,6층 현대 중공업 공조상태 점검 및 ehp 난방가동상태 점검 6층 현대 중공업 공조상태 점검 및 ehp 난방가동상태 점검 6층 현대 중공업 현장 점검후 ehp 온도 풍향 조정 완료,시설,냉난방/공조,작업,설정/제어,22.200000000000003,18.6,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7331,95,2025-12-04 14:30:00,3 층 유니슨 냄새 유입으로 인한 공조상태 점검,<p>3 층 유니슨 냄새 유입으로 인한 공조상태 점검<br></p>,3F,상업시설 A,<p>현장 점검 후 공조기 외기 30분여 가동 완료&nbsp;</p>,2025-12-04 16:32:22.556650,시설,김현범,3 층 유니슨 냄새 유입으로 인한 공조상태 점검,3 층 유니슨 냄새 유입으로 인한 공조상태 점검 3 층 유니슨 냄새 유입으로 인한 공조상태 점검 현장 점검 후 공조기 외기 30분여 가동 완료,시설,냉난방/공조,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7329,95,2025-12-04 15:30:00,1F 남자화장실 천정등 램프교체 작업,<p>1F 남자화장실 천정등 램프교체 작업<br></p>,1F,화장실(남),<p>1F 남자화장실 천정등 램프교체 작업 - 완료<br></p>,2025-12-04 16:10:57.200803,시설,오대석,1F 남자화장실 천정등 램프교체 작업,1F 남자화장실 천정등 램프교체 작업 1F 남자화장실 천정등 램프교체 작업 1F 남자화장실 천정등 램프교체 작업 - 완료,환경,청결/미화,작업,교체,3.9000000000000004,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7342,95,2025-12-06 14:33:00,공조실 내 공조기 급/배기 휀 V-BELT 상태 확인 작업,<p>전 층 공조실 내 공조기 V-BELT 상태 확인 작업</p>,9F,공조실,<p>전 층 공조실 내 공조기 V-BELT 상태 확인 작업 -양호<br></p>,2025-12-06 16:34:58.322860,시설,안재성,공조실 내 공조기 급/배기 휀 V-BELT 상태 확인 작업,전 층 공조실 내 공조기 V-BELT 상태 확인 작업 공조실 내 공조기 급/배기 휀 V-BELT 상태 확인 작업 전 층 공조실 내 공조기 V-BELT 상태 확인 작업 -양호,시설,냉난방/공조,기타,기타,3.5999999999999996,0.0,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7343,95,2025-12-06 14:41:00,1~2층 화장실 내부 위생 상태 확인 작업,<p>1~2층 화장실 내부 위생 상태 확인 작업</p>,2F,화장실(남),<p>1~2층 화장실 내부 위생 상태 확인 작업 -양호<br></p>,2025-12-06 16:35:12.426010,시설,안재성,1 2층 화장실 내부 위생 상태 확인 작업,1 2층 화장실 내부 위생 상태 확인 작업 1 2층 화장실 내부 위생 상태 확인 작업 1 2층 화장실 내부 위생 상태 확인 작업 -양호,환경,청결/미화,청소/정리,청소/정리,3.9000000000000004,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7344,95,2025-12-06 14:42:00,지하 층 급수 감압 변 배관 처짐 상태 및 누수 확인 작업,<p>지하 층 급수 감압 변 배관 처짐 상태 및 누수 확인 작업</p>,B3F,주차장,<p>지하 층 급수 감압 변 배관 처짐 상태 및 누수 확인 작업 -양호<br></p>,2025-12-06 16:35:26.770839,시설,안재성,지하 층 급수 감압 변 배관 처짐 상태 및 누수 확인 작업,지하 층 급수 감압 변 배관 처짐 상태 및 누수 확인 작업 지하 층 급수 감압 변 배관 처짐 상태 및 누수 확인 작업 지하 층 급수 감압 변 배관 처짐 상태 및 누수 확인 작업 -양호,시설,급배수/위생,기타,기타,10.8,0.0,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7345,95,2025-12-06 14:50:00,건물 외각 시설물 안전 상태 확인 작업,<p>1층 건물 외각 시설물 안전 상태 확인 작업</p>,1F,상업시설 A,<p>1층 건물 외각 시설물 안전 상태 확인 작업 -양호<br></p>,2025-12-06 16:35:42.174115,시설,안재성,건물 외각 시설물 안전 상태 확인 작업,1층 건물 외각 시설물 안전 상태 확인 작업 건물 외각 시설물 안전 상태 확인 작업 1층 건물 외각 시설물 안전 상태 확인 작업 -양호,시설,안전,점검,상태점검,7.199999999999999,10.8,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7346,95,2025-12-06 16:30:00,소화가스실 점검,<p>소화가스실 약제봄베 외관상태 및 기동용 격발장치 점검</p>,B1F,주차장,<p>점검완료-양호<br></p>,2025-12-06 16:34:01.190553,시설,정영진,소화가스실 점검,소화가스실 약제봄베 외관상태 및 기동용 격발장치 점검 소화가스실 점검 점검완료-양호,시설,소방/방재,점검,상태점검,4.5,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7347,95,2025-12-06 16:31:00,공용부 소방검,"<p>4층 공용부 소화기, 소화전, A/V실 압력게이지 및 외관상태 점검</p>",4F,사무실A,<p>점검완료-양호<br></p>,2025-12-06 16:33:51.340022,시설,정영진,공용부 소방검,"4층 공용부 소화기, 소화전, A/V실 압력게이지 및 외관상태 점검 공용부 소방검 점검완료-양호",시설,소방/방재,점검,상태점검,5.699999999999999,3.5999999999999996,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7348,95,2025-12-06 16:31:00,DVR 점검,<p>DVR 1~7번 작동상태 점검</p>,B1F,방재실,<p>점검완료-양호<br></p>,2025-12-06 16:33:42.541325,시설,정영진,DVR 점검,DVR 1 7번 작동상태 점검 DVR 점검 점검완료-양호,보안,외부인/출입통제/CCTV,점검,상태점검,3.9000000000000004,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7349,95,2025-12-06 16:32:00,E/S 점검,<p>E/S 1~6호기 가동상태 양호여부 및 파손여부 점검</p>,1F,상업시설 A,<p>점검완료-양호<br></p>,2025-12-06 16:33:32.827906,시설,정영진,E/S 점검,E/S 1 6호기 가동상태 양호여부 및 파손여부 점검 E/S 점검 점검완료-양호,시설,출입/도어/승강기,점검,상태점검,9.600000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7350,95,2025-12-06 16:32:00,비상계단 전등 점검,"<p>2번 비상계단 센서등, 층간표시등 점등상태 및 외관상태 점검</p>",1F,상업시설 A,<p>점검완료-양호</p>,2025-12-06 16:33:23.769738,시설,정영진,비상계단 전등 점검,"2번 비상계단 센서등, 층간표시등 점등상태 및 외관상태 점검 비상계단 전등 점검 점검완료-양호",시설,정보통신/IT,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7353,95,2025-12-07 09:33:00,1층 여자 화장실 양변기 배수 상태 점검,<p>1층 여자 화장실 양변기 배수 상태 점검<br></p>,1F,화장실(여),<p>3층 남자 화장실 세면대 배수 상태 확인&nbsp; 양호<br></p>,2025-12-07 15:18:08.271250,시설,주민재,1층 여자 화장실 양변기 배수 상태 점검,1층 여자 화장실 양변기 배수 상태 점검 1층 여자 화장실 양변기 배수 상태 점검 3층 남자 화장실 세면대 배수 상태 확인 양호,시설,급배수/위생,점검,상태점검,15.0,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7354,95,2025-12-07 09:34:00,2층 여자 화장실 세면대 배수 상태 점검,<p>2층 여자 화장실 세면대 배수 상태 점검<br></p>,2F,화장실(여),<p>2층 여자 화장실 세면대 배수 상태 점검&nbsp; 양호<br></p>,2025-12-07 15:19:08.869019,시설,주민재,2층 여자 화장실 세면대 배수 상태 점검,2층 여자 화장실 세면대 배수 상태 점검 2층 여자 화장실 세면대 배수 상태 점검 2층 여자 화장실 세면대 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,7.5,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7355,95,2025-12-07 09:34:00,4층 남자 화장실 소변기 배수 상태 확인,<p>4층 남자 화장실 소변기 배수 상태 확인<br></p>,4F,화장실(남),<p>4층 남자 화장실 소변기 배수 상태 확인&nbsp; 양호<br></p>,2025-12-07 15:18:51.321044,시설,주민재,4층 남자 화장실 소변기 배수 상태 확인,4층 남자 화장실 소변기 배수 상태 확인 4층 남자 화장실 소변기 배수 상태 확인 4층 남자 화장실 소변기 배수 상태 확인 양호,시설,급배수/위생,청소/정리,청소/정리,7.199999999999999,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7356,95,2025-12-07 09:35:00,3층 남자 화장실 세면대 배수 상태 확인,<p>3층 남자 화장실 세면대 배수 상태 확인<br></p>,3F,화장실(남),<p>3층 남자 화장실 세면대 배수 상태 확인&nbsp; 양호<br></p>,2025-12-07 15:18:33.225458,시설,주민재,3층 남자 화장실 세면대 배수 상태 확인,3층 남자 화장실 세면대 배수 상태 확인 3층 남자 화장실 세면대 배수 상태 확인 3층 남자 화장실 세면대 배수 상태 확인 양호,시설,급배수/위생,작업,교체,7.5,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7357,95,2025-12-07 12:10:00,"3층 공용부 소화기, 소화전, A/V실 압력 게이지 및 외관 상태 점검","<p>3층 공용부 소화기, 소화전, A/V실 압력 게이지 및 외관 상태 점검<br></p>",3F,상업시설 A,<p>점검 완료 - 양호</p>,2025-12-07 16:22:20.219210,시설,박우현,"3층 공용부 소화기, 소화전, A/V실 압력 게이지 및 외관 상태 점검","3층 공용부 소화기, 소화전, A/V실 압력 게이지 및 외관 상태 점검 3층 공용부 소화기, 소화전, A/V실 압력 게이지 및 외관 상태 점검 점검 완료 - 양호",시설,소방/방재,점검,상태점검,7.800000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7358,95,2025-12-07 12:11:00,DID 표출 파일 변경 및 작동 상태 양호 여부 점검,<p>DID 표출 파일 변경 및 작동 상태 양호 여부 점검<br></p>,1F,상업시설 A,<p>변경 및 점검 완료 - 양호<br></p>,2025-12-07 16:22:38.390338,시설,박우현,DID 표출 파일 변경 및 작동 상태 양호 여부 점검,DID 표출 파일 변경 및 작동 상태 양호 여부 점검 DID 표출 파일 변경 및 작동 상태 양호 여부 점검 변경 및 점검 완료 - 양호,시설,정보통신/IT,점검,상태점검,3.9000000000000004,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7359,95,2025-12-07 12:12:00,"9층 전력 공급실 차단기 온도 체크 및 단자, 부스바 열화 여부 점검","<p>9층 전력 공급실 차단기 온도 체크 및 단자, 부스바 열화 여부 점검<br></p>",9F,EHP 실외기실,<p>점검 완료 - 양호<br></p>,2025-12-07 16:22:47.051613,시설,박우현,"9층 전력 공급실 차단기 온도 체크 및 단자, 부스바 열화 여부 점검","9층 전력 공급실 차단기 온도 체크 및 단자, 부스바 열화 여부 점검 9층 전력 공급실 차단기 온도 체크 및 단자, 부스바 열화 여부 점검 점검 완료 - 양호",시설,냉난방/공조,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7360,95,2025-12-07 12:13:00,9층~5층 공용부 천정등 점등 상태 점검,<p>9층~5층 공용부 천정등 점등 상태 점검<br></p>,9F,사무실C,<p>점검 완료 - 양호<br></p>,2025-12-07 16:22:55.677516,시설,박우현,9층 5층 공용부 천정등 점등 상태 점검,9층 5층 공용부 천정등 점등 상태 점검 9층 5층 공용부 천정등 점등 상태 점검 점검 완료 - 양호,시설,기타 설비/자재,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7375,95,2025-12-09 14:00:00,"6F 전용부, 공용부 천정등 안정기 및 램프 교체 작업","<p>6F 전용부, 공용부 천정등 안정기 및 램프 교체 작업<br></p>",6F,사무실A,"<p>6F 전용부, 공용부 천정등 안정기 및 램프 교체 작업 - 완료<br></p>",2025-12-09 16:17:08.206416,시설,오대석,"6F 전용부, 공용부 천정등 안정기 및 램프 교체 작업","6F 전용부, 공용부 천정등 안정기 및 램프 교체 작업 6F 전용부, 공용부 천정등 안정기 및 램프 교체 작업 6F 전용부, 공용부 천정등 안정기 및 램프 교체 작업 - 완료",시설,기타 설비/자재,작업,교체,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7376,95,2025-12-09 15:10:00,B1F 지하주차장 천정등 램프 교체 작업,<p>B1F 지하주차장 천정등 램프 교체 작업<br></p>,B1F,주차장,<p>B1F 지하주차장 천정등 램프 교체 작업 - 완료<br></p>,2025-12-09 16:18:17.398577,시설,오대석,B1F 지하주차장 천정등 램프 교체 작업,B1F 지하주차장 천정등 램프 교체 작업 B1F 지하주차장 천정등 램프 교체 작업 B1F 지하주차장 천정등 램프 교체 작업 - 완료,서비스,주차,작업,교체,7.5,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7392,95,2025-12-10 10:00:00,6층 현대중공업 공조상태 점검,<p>6층 현대중공업 공조상태 점검&nbsp;<br></p>,6F,사무실A,<p>6층 공조기 순환및 외기모드 수시 가동완료</p>,2025-12-10 17:06:13.945217,시설,김현범,6층 현대중공업 공조상태 점검,6층 현대중공업 공조상태 점검 6층 현대중공업 공조상태 점검 6층 공조기 순환및 외기모드 수시 가동완료,시설,냉난방/공조,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7410,95,2025-12-12 15:00:00,화장실 양변기 막힘,"<p>3층 에이프릴 매장 앞 여자화장실 양변기 1개소 막힘, 통수 작업 요청</p>",3F,상업시설 B,"<p>3층 에이프릴 매장 앞 여자화장실 양변기 1개소 막힘, 통수 작업 요청 -통수 작업 완료<br></p>",2025-12-12 15:42:58.098478,시설,안재성,화장실 양변기 막힘,"3층 에이프릴 매장 앞 여자화장실 양변기 1개소 막힘, 통수 작업 요청 화장실 양변기 막힘 3층 에이프릴 매장 앞 여자화장실 양변기 1개소 막힘, 통수 작업 요청 -통수 작업 완료",시설,급배수/위생,청소/정리,청소/정리,11.100000000000001,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7413,95,2025-12-12 16:41:00,전등 깜빡임,<p>전등 램프 및 안정기 교체</p>,8F,사무실A,<p>안정기 및 램프 교체 작업완료</p>,2025-12-12 16:41:42.603357,시설,정영진,전등 깜빡임,전등 램프 및 안정기 교체 전등 깜빡임 안정기 및 램프 교체 작업완료,시설,전기/조명,작업,교체,7.199999999999999,10.8,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7414,95,2025-12-12 16:41:00,화장실 전등 꺼짐,<p>화장실 전등 꺼짐<br></p>,5F,화장실(여),<p>화장실 센서스위치 세팅값 변경</p>,2025-12-12 16:42:54.888445,시설,정영진,화장실 전등 꺼짐,화장실 전등 꺼짐 화장실 전등 꺼짐 화장실 센서스위치 세팅값 변경,시설,전기/조명,청소/정리,청소/정리,7.5,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7417,95,2025-12-13 09:26:00,"지하4층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검","<p>지하4층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검<br></p>",B4F,주차장,점검 완료 - 양호,2025-12-13 16:13:51.123624,시설,박우현,"지하4층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검","지하4층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검 지하4층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검 점검 완료 - 양호",시설,소방/방재,점검,상태점검,7.800000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7418,95,2025-12-13 09:27:00,"수변전실 LV1,4,7,8 내부 콘덴서 정격 전류값 측정 및 외관 상태 점검","<p>수변전실 LV1,4,7,8 내부 콘덴서 정격 전류값 측정 및 외관 상태 점검<br></p>",B1F,수전실,점검 완료 - 양호,2025-12-13 16:13:37.162495,시설,박우현,"수변전실 LV1,4,7,8 내부 콘덴서 정격 전류값 측정 및 외관 상태 점검","수변전실 LV1,4,7,8 내부 콘덴서 정격 전류값 측정 및 외관 상태 점검 수변전실 LV1,4,7,8 내부 콘덴서 정격 전류값 측정 및 외관 상태 점검 점검 완료 - 양호",시설,전기/조명,점검,상태점검,3.9000000000000004,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7419,95,2025-12-13 09:28:00,9층~5층 TPS실 케이블 및 통신 장비 외관 상태 점검,<p>9층~5층 TPS실 케이블 및 통신 장비 외관 상태 점검<br></p>,9F,사무실C,점검 완료 - 양호,2025-12-13 16:13:18.731578,시설,박우현,9층 5층 TPS실 케이블 및 통신 장비 외관 상태 점검,9층 5층 TPS실 케이블 및 통신 장비 외관 상태 점검 9층 5층 TPS실 케이블 및 통신 장비 외관 상태 점검 점검 완료 - 양호,시설,정보통신/IT,점검,상태점검,7.199999999999999,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7421,95,2025-12-13 09:29:00,1층 여자 화장실 양변기 배수 상태 점검,<p>1층 여자 화장실 양변기 배수 상태 점검<br></p>,1F,화장실(여),<p>1층 여자 화장실 양변기 배수 상태 점검 양호<br></p>,2025-12-13 15:07:53.382280,시설,주민재,1층 여자 화장실 양변기 배수 상태 점검,1층 여자 화장실 양변기 배수 상태 점검 1층 여자 화장실 양변기 배수 상태 점검 1층 여자 화장실 양변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,11.100000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
